ID,NAME,DESKV,LINE_TYPE,PNP,INSTALL_DATE,LENGTH,ALT_NAME_1,ALT_NUM_1,ALT_NUM_2,LINE_USAGE,OPCO_1_NAME,OPCO_1_EAS_NUMBER,STATUS,OWNING_COMPANY,PCT_AEP_OWNERSHIP,OBJECTID,NOTES,DOCUMENT,GLOBALID,ET_CREATOR,ET_CREATED,ET_EDITOR,ET_EDITED,LOCATION_Length,LOCATION
299038,Perdue - North Mineola,138 kV,Line,J-236,"December 31, 1974",166111.99,,236,,,Southwestern Electric Power (TX,TLN194:0236,In service,AEP - SEP TX,100,299038,,,{00FB2AAD-BD31-4BAE-8544-5A2A794BBEAD},,,S275760,"May 10, 2017",60103.60747009373,
50715,Diana - Perdue,138 kV,Line,,"September 8, 2013",115473.67,,238,,,Southwestern Electric Power (TX,TLN194:00238,In service,AEP - SEP TX,100,299054,Rebuilt in 2014 to steel monopoles,,{22DB28A8-9852-4D25-A4CC-9FB710AC8288},,,S256660,"May 28, 2015",41837.666383634474,
24475018,Dierks - West Murfreesboro  ,69 kV,Line,J-167,"December 31, 1965",103079.98,,167B,,,Southwestern Electric Power (AR),TLN194:0167B,In service,AEP - SEP non-TX,100,299070,,,{F172C637-8699-4CA2-A24B-DA618E8565E5},,,S281766,"November 7, 2018",37764.946748852475,
24475377,South Dierks - Dierks,69 kV,Line,J-160,"December 31, 1970",9632.800000000001,,160,,,Southwestern Electric Power (AR),TLN194:0160,In service,AEP - SEP non-TX,100,299086,,,{BFAF9172-D5E4-4164-BAC2-8A0FED702F7C},,,,"February 6, 2015",3539.0414647590137,
24477885,Flint Creek - Switch Station (GRDA) (AR),345 kV,Line,J-149-1,"December 31, 1983",15156.03,,149A,,,Southwestern Electric Power (AR),TLN194:0149A,In service,AEP - SEP non-TX,100,299118,,,{4AE6F519-ADC4-485D-87AE-B86B3E5DCA45},,,S281088,"April 3, 2018",5715.6675214067955,
24480664,Chambers Spring - Flint Creek ,161 kV,Line,J-179,"December 31, 1975",75835.02,,179,,,Southwestern Electric Power (AR),TLN194:00179,In service,AEP - SEP non-TX,100,299150,,,{083A193C-FF6B-43B8-BAB4-3E6BD464F09D},,,S276934,"July 9, 2018",28645.506517061003,
24482261,Flint Creek - Brookline,345 kV,Line,J-149,"December 31, 1984",18.04,,149,,,Southwestern Electric Power (AR),TLN194:00149,In service,AEP - SEP non-TX,100,299166,,,{DB2195B5-648B-4A97-89EA-39183DD29229},,,S276934,"March 4, 2019",36153.97927075763,
24482883,East Centerton - Flint Creek,161 kV,Line,J-180,"December 31, 2008",100572.05,,180A,,,Southwestern Electric Power (AR),TLN194:0180A,In service,AEP - SEP non-TX,100,299182,In Sept'12 build new section str.17/7-19/10 and convert 69kV to 161kV from Centerton - E.Centerton str.19/10-21/7,,{3C28F6A8-25FB-45EC-9A38-91E3DE0A36A9},,,S281088,"April 4, 2018",38059.165767865234,
25067775,Hosston - Superior (CKT #2),69 kV,Line,"J-117-1, J-117-2","December 31, 1963",56269.17,,117,,,Southwestern Electric Power (LA),TLN194:00117,In service,AEP - SEP non-TX,100,299262,,,{09F83CA0-766C-4377-ADC4-36AA71BE5C6E},,,S281766,"May 18, 2018",20308.987507142134,
25068819,IPC Jefferson - Jefferson Switching,138 kV,Line,J-242-1,"December 31, 2000",7633.43,,242,,,Southwestern Electric Power (TX,TLN194:00242,In service,AEP - SEP TX,100,299278,,,{921CA601-4848-4B39-B631-84252BE7BAFC},,,,"February 6, 2015",2749.3944106357485,
25070674,Jefferson Switching - Wilkes,138 kV,Line,J-240,"December 31, 1968",57920.71,,240,,,Southwestern Electric Power (TX,TLN194:00240,In service,AEP - SEP TX,100,299294,,,{924A25F6-654F-48AC-800E-259072F6D4AC},,,,"February 6, 2015",20881.304207199446,
25072758,Crockett - Tenaska Rusk County,345 kV,Line,J-273-2,"December 31, 1978",355628.23,,273A,,,Southwestern Electric Power (TX,TLN194:0273A,In service,AEP - SEP TX,100,299310,,,{E39530E7-33A2-4005-9FE4-00D90CE6C385},,,,"February 6, 2015",126517.81248614503,
25073039,Pirkey - Tenaska Rusk County,345 kV,Line,J-273-2,"December 31, 1978",197232.21,,273C,,,Southwestern Electric Power (TX,TLN194:0273C,In service,AEP - SEP TX,100,299326,,,{B4CA7A83-9F6A-4995-8B16-1829E53ABE13},,,S276934,"June 4, 2018",70774.57819153213,
25076796,Lake Lamond - Southeast Longview,69 kV,Line,J-219-2,"December 31, 1956",41791.49,,219,,,Southwestern Electric Power (TX,TLN194:00219,In service,AEP - SEP TX,100,299342,,,{418DD1F8-7B07-4112-9EFC-BF620BDC69F1},,,,"February 6, 2015",15018.74493323611,
25078792,Clarksville - Perdue,69 kV,Line,J-211,"December 31, 1962",38405.96,,211,,,Southwestern Electric Power (TX,TLN194:00211,In service,AEP - SEP TX,100,299358,,,{757642EF-0BC8-4A8F-9ADC-75654EDC307A},,,,"February 6, 2015",13798.427753631722,
299374,Abbott Tee - Waldron,69 kV,Line,J-142,"December 31, 1959",74741.51,,142,,,Southwestern Electric Power (AR),TLN194:00142,In service,AEP - SEP non-TX,100,299374,"Rebuild in 2001, P&P name is N.Huntington - Waldron",,{18DE7E0A-5E45-4B01-A6E2-0667682B65E4},,,S281766,"November 7, 2018",27882.185880551646,
25086216,Excelsior - Midland,69 kV,Line,J-156,"December 31, 1930",47138.54,,156,,,Southwestern Electric Power (AR),TLN194:00156,In service,AEP - SEP non-TX,100,299390,,,{A1EFE1A3-0840-4D2B-8A86-736B314117FF},,,,"February 6, 2015",17573.929197720095,
25087837,West Booneville - North Magazine,161 kV,Line,"J-162-1, J-162-3","December 31, 1963",72109.94,,162C,,,Southwestern Electric Power (AR),TLN194:0162C,In service,AEP - SEP non-TX,100,299422,,,{413CE4ED-FAA8-46B6-A9F9-C0FC594007DB},,,,"February 6, 2015",26833.01174451617,
25091492,Booneville - Branch(OG&E),69 kV,Line,J-162-2,"December 31, 1962",64545.090000000004,,162,,,Southwestern Electric Power (AR),TLN194:00162,In service,AEP - SEP non-TX,100,299454,,,{144FE2BB-5E06-4DE5-8D55-85E5D33C36ED},,,,"February 6, 2015",24098.404988567752,
25092695,Fort Smith (OG&E) - North Huntington,161 kV,Line,J-176,"December 31, 1977",69614.64,,176,,,Southwestern Electric Power (AR),TLN194:00176,In service,AEP - SEP non-TX,100,299470,,,{97E8B0D6-06CB-4E7F-9EB3-7736B92D7C29},,,S276934,"November 13, 2018",25936.238195004003,
25094382,Branch - North Magazine - VBI (OGE),161 kV,Line,,,47472.71,,,,,non AEP,,In service,other,100,299486,,,{42C1BD9E-8D06-45D1-BC35-53A91D012D07},,,S276934,"July 30, 2018",17696.3841399671,
25095486,East Rogers - Beaver Dam (SPA),161 kV,Line,J-189-2,"December 31, 1960",30710.89,,189B,,,Southwestern Electric Power (AR),TLN194:0189B,In service,AEP - SEP non-TX,100,299502,,,{AF318094-5A17-438C-9D67-8CC7A6ED110F},,,S281088,"April 11, 2018",33522.0826370978,
25096258,Beaver Dam (SPA) - Eureka Springs,161 kV,Line,,,37854.29,,187,,,non AEP,TLN194:00187,In service,other,100,299534,,,{5E5CB407-F764-4A8F-A553-BAC255161537},,,S281088,"April 12, 2018",11735.323274831727,
25096553,Eureka Springs - Harrison (Entergy),161 kV,Line,J-188,"December 31, 1967",28742.91,,188,,,Southwestern Electric Power (AR),TLN194:00188,In service,AEP - SEP non-TX,100,299550,,,{1E6B5B04-7813-4410-80E0-B164C7D6D580},,,S281088,"April 12, 2018",10867.457280746852,
25096951,Hyland - Southeast Fayetteville,161 kV,Line,J-190,"December 31, 1969",11314.68,,190A,,,Southwestern Electric Power (AR),TLN194:0190A,In service,AEP - SEP non-TX,100,299566,,,{3F0A583A-8EC3-4466-AB7B-E6EE0FC09770},,,S276934,"May 17, 2018",4266.883990722124,
25097170,South Fayetteville - Southeast Fayetteville,161 kV,Line,J-190,"December 31, 1969",15926.54,,190B,,,Southwestern Electric Power (AR),TLN194:0190B,In service,AEP - SEP non-TX,100,299582,,,{957CBBEB-ED60-4A8E-9151-C69A718F3E5B},,,,"February 6, 2015",5990.829843217976,
25097492,Fayetteville - South Fayetteville,161 kV,Line,,,10465.64,,341,,,Southwestern Electric Power (AR),TLN194:00341,In service,AEP - SEP non-TX,100,299598,No documents were found,"Old asset of 69kV was TLN194:0154E1 , rebuild into 161kV by Joe Hall in 2007???",{B0579272-0376-4697-A68A-7A3F1A646DFC},,,S276934,"February 8, 2019",3900.5799783796046,
25097715,Fayetteville - Van Asche,161 kV,Line,W-3383,"December 2, 2007",24219.510000000002,,342,154D1,,Southwestern Electric Power (AR),TLN194:00342,In service,AEP - SEP non-TX,100,299614,Gregg Steet Extension tie-in in 2008,\\varkeofcel05\TLENG\external\Line Drawing PDF's\Fayetteville - Van Asche 161kV.pdf,{CF49261C-DCA1-4C21-AF25-6DB4889AEDFF},,,S276934,"June 12, 2018",9119.586054381572,
25099613,Dyess - Springdale North,69 kV,Line,"J-154 , J-154-4","December 31, 1959",29287.12,,154B,,,Southwestern Electric Power (AR),TLN194:0154B,In service,AEP - SEP non-TX,100,299630,,,{1786D7AF-F6BB-42F8-B960-6F56B0843CAF},,,S281088,"April 19, 2018",11057.973497026732,
25100564,Dyess - Hyland,161 kV,Line,"J-190, J-190-1","December 31, 1969",15.120000000000001,,190,,,Southwestern Electric Power (AR),TLN194:00190,In service,AEP - SEP non-TX,100,299646,,,{23F9C3C0-4438-49D8-9BB2-5D5FCFF59E55},,,S276934,"May 17, 2018",30171.484707003892,
25101885,East Centerton - North Rogers,69 kV,Line,"J-161, J-161-3, J-161-4","December 31, 1965",51988.21,,161A,,,Southwestern Electric Power (AR),TLN194:0161A,In service,AEP - SEP non-TX,100,299662,,,{6943ED5A-41F9-469E-AD03-647F49B45663},,,S281088,"April 5, 2018",19381.712292581702,
25105696,Greenland - VBI North (AECC),69 kV,Line,"J-154-1,J-154-3,J-154-7,J-154-8","December 31, 1937",116219.86,,154H,,,Southwestern Electric Power (AR),TLN194:0154H,In service,AEP - SEP non-TX,100,299678,,,{8407A106-B116-4998-91D8-4DD620F34FD6},,,S284690,"October 17, 2018",43744.15938168032,
25108736,Greenland - South Fayetteville,69 kV,Line,J-154-1,"December 31, 1937",20859.06,,154F,,,Southwestern Electric Power (AR),TLN194:0154F,In service,AEP - SEP non-TX,100,299694,,,{29952A01-4692-4E9C-A9F8-9B1D0CF9E773},,,,"February 6, 2015",7868.020670898155,
25109310,Gilmer - Pittsburg,69 kV,Line,J-218-2,"December 31, 1953",118461.1,,218,,,Southwestern Electric Power (TX,TLN194:00218,In service,AEP - SEP TX,100,299710,,,{9AF6F01B-E413-4455-BA42-190539244FCF},,,,"February 6, 2015",42869.094747199466,
25115297,Edwards Street - Fort Humbug,69 kV,Line,"J-114-3 , J-114-4","December 31, 1948",5065.67,,114F,,,Southwestern Electric Power (LA),TLN194:0114F,In service,AEP - SEP non-TX,100,299726,,,{4487DD66-3CA6-43FC-AB1F-3D48E9EAA33C},,,,"February 6, 2015",1821.1215382226896,
25115424,Brooks Street - Edwards Street,138 kV,Line,J-114-4,"September 17, 2017",4330.14,,114E,,,Southwestern Electric Power (LA),TLN194:00376,In service,AEP - SEP non-TX,100,299742,,,{3420E4BD-669C-4E0F-BDAC-C46F1734559A},,,S284690,"May 22, 2018",1566.2102480480773,
25115563,Arsenal Hill - Brooks Street,69 kV,Line,J-114-9,"December 31, 1965",9279.62,,114,,,Southwestern Electric Power (LA),TLN194:00114,In service,AEP - SEP non-TX,100,299758,,,{A5F3BA35-7EBF-46E6-A9FC-2ED48AFAED55},,,,"February 6, 2015",3334.4679248594643,
25637149,Catoosa - Tulsa North,138 kV,Line,,,91442.40000000001,,81-829,,,Public Service of Oklahoma,TLN114:0829,In service,AEP - PSO,100,299806,,,{5339B985-3D08-4D0B-8239-62D3C30DA2D7},,,S256660,"July 30, 2015",34578.34012137525,
25645559,AECC Fulton Plant - Patmos (AP&L),115 kV,Line,J-171,"December 31, 1928",38977.81,,171A,,,Southwestern Electric Power (AR),TLN194:0171A,In service,AEP - SEP non-TX,100,299838,,,{79916590-3701-411D-A687-6DD78E85FCD9},,,S276934,"January 17, 2019",14201.853184202291,
25645580,Winfield - Mount Vernon,69 kV,Line,J-224,"December 31, 1963",39610.62,,224,,,Southwestern Electric Power (TX,TLN194:00224,In service,AEP - SEP TX,100,299854,,,{DB9A2D2A-890E-4759-891E-44ACCDD3BD73},,,,"February 6, 2015",14336.135303269533,
25653563,Shidler - Osage (OGE),138 kV,Line,81-536,"December 31, 1963",27979.98,,81-536,,,Public Service of Oklahoma,TLN114:0536,In service,AEP - PSO,100,299870,,,{0BB65C15-B203-4CD7-BDA1-5FBFF58766A3},,,S281088,"February 7, 2018",10642.346634643237,
25654567,46th Street North Tap No2,138 kV,Tap,81-846B,"December 31, 1971",4407.47,,81-846B,,,Public Service of Oklahoma,TLN114:0846B,In service,AEP - PSO,100,299886,,,{62B543B6-B338-43BE-935B-938ED093E613},,,S281088,"November 5, 2018",1660.898691286381,
25657185,Pine & Peoria Tap,138 kV,Tap,81-528A,"December 31, 1967",30767.65,,81-528A,,,Public Service of Oklahoma,TLN114:0528A,In service,AEP - PSO,100,299902,,,{17A3F10D-FF9C-4D94-BA9C-7447E399C895},,,S281088,"November 2, 2018",11592.880071908242,
25668150,Tulsa North 345 - Wekiwa ,345 kV,Line,90-914,"December 31, 1978",92725.24,,90-914,,,Public Service of Oklahoma,TLN114:0914,In service,AEP - PSO,100,299918,,,{08FC77F3-83FA-4959-B384-12A4A56DBB84},,,S281766,"March 28, 2018",35000.074252276485,
25683413,Stigler Tap,138 kV,Line,81-836,"December 31, 1963",6970.27,,81-836A,,,Public Service of Oklahoma,TLN114:0836A,In service,AEP - PSO,100,299950,,,{195C75DE-802D-4AEB-A641-8722DC4477B7},,,,"February 6, 2015",2592.279987129613,
25686607,Evenside - Sawmill,69 kV,Line,"J-217, J-217-1, J-217-2","December 31, 1971",78995.1,,217,,,Southwestern Electric Power (TX,TLN194:00217,In service,AEP - SEP TX,100,299966,,,{0593AC8F-F496-4D4F-ABD4-69ABFF05D025},,,,"February 6, 2015",28242.370057671705,
25687942,Crockett - Grimes (GSU),345 kV,Line,J-273-2,"December 31, 1978",143009.38,,273,,,Southwestern Electric Power (TX,TLN194:00273,In service,AEP - SEP TX,100,299982,,,{B01130B7-DBEF-4821-B169-01EF60D1960F},,,,"February 6, 2015",50630.76791681278,
25690767,Pirkey - LeBrock,345 kV,Line,J-281-1,"December 31, 2002",32652.07,281,,,,Southwestern Electric Power (TX,TLN194:00281,In service,AEP - SEP TX,100,299998,,,{C1FDC5BA-7B89-4FA9-958F-E357E8A71E1D},,,S276934,"June 5, 2018",11748.389549563316,
25716092,Valliant 345kV - Georgia Pacific ,69 kV,Line,66-145,"December 31, 1969",52862.97,,66-145,,,Public Service of Oklahoma,TLN114:0145,In service,AEP - PSO,100,300014,,,{89558FA4-EF63-4673-B5B3-78CA844E070F},,,,"February 6, 2015",19338.15371196947,
25737078,Eureka Springs - Table Rock (SPA),161 kV,Line,J-187,,6777.46,,187A,,,Southwestern Electric Power (AR),TLN194:0187A,In service,AEP - SEP non-TX,100,300030,,,{2EF8B2D4-5B4E-4508-9EE4-6D4887B86032},,,S281088,"April 13, 2018",2571.9028419059855,
25771831,Knox Lee - Southeast Longview,69 kV,Line,J-226,"December 31, 1964",31235.66,,226,,,Southwestern Electric Power (TX,TLN194:00226,In service,AEP - SEP TX,100,300094,,,{25F9CB0C-EC18-490E-8AF6-6A0C0A8CE78E},,,S276934,"November 5, 2018",11212.376164398694,
25775163,Stonewall Tap,138 kV,Tap,J-107,"December 31, 1946",42978.96,,107A,,,Southwestern Electric Power (LA),TLN194:0107A,In service,AEP - SEP non-TX,100,300110,,,{055A7912-AB9F-4296-B051-463E5275ED8C},,,,"February 6, 2015",15438.484309313973,
26097567,Air Liquide Tap,69 kV,Tap,J-219,"December 31, 1974",4052.4900000000002,,219A,,,Southwestern Electric Power (TX,TLN194:0219A,In service,AEP - SEP TX,100,300318,,,{88CC12EE-489E-4133-9929-010FFB60246B},,,,"February 6, 2015",1455.1278568828636,
26097577,LeTourneau Tap,69 kV,Tap,J-219-3,"December 31, 1955",7603.71,,219B,,,Southwestern Electric Power (TX,TLN194:0219B,In service,AEP - SEP TX,100,300334,,,{5FBD6229-296E-452B-8D98-B5941EB4A2CE},,,,"February 6, 2015",2726.2660245285196,
26104005,Cities Service Tap,69 kV,Tap,,,11687.960000000001,,104B,,,Southwestern Electric Power (LA),TLN194:0104B,In service,AEP - SEP non-TX,100,300366,,,{897A6109-E883-45A3-BD54-73DFDC4B1B18},,,,"February 6, 2015",4198.897102641099,
26106925,Diana - Welsh (CKT#2),345 kV,Line,J-275,"December 31, 1980",126034.26000000001,,275,,,Southwestern Electric Power (TX,TLN194:00275,In service,AEP - SEP TX,100,300398,,,{74E07FFD-8AA2-42A2-912C-86FFB348A1FF},,,,"February 6, 2015",45600.13433080462,
26112739,Buford - Naples,69 kV,Tap,J-234,"December 31, 1969",34028.61,,234,,,Southwestern Electric Power (TX,TLN194:0234,In service,AEP - SEP TX,100,300414,,,{83D0BD43-83E7-4FB2-B005-17DCB0498FA1},,,,"February 6, 2015",12350.554986663266,
26115199,Sugar Hill Tie - Richmond/Thirty Ninth Street,69 kV,Line,,,248.25,,150,,,Southwestern Electric Power (AR),TLN194:00150,In service,AEP - SEP non-TX,100,300430,,,{D5D11863-E4BD-4CF0-A67B-2188556650F6},,,,"February 6, 2015",90.35070956809062,
26115254,Red Springs REA Tap (NEED TO DELETE),69 kV,Tap,J-213-11,"December 31, 1978",19.8,,213A,,,Southwestern Electric Power (TX,,In service,AEP - SEP TX,100,300478,Merge with Bann - 39th Street line#291934,,{F757FC0E-15D7-49D6-A0AF-7A6B4D3B85FD},,,,"February 6, 2015",7.222065234569598,
26152289,Calumet - Red Point,69 kV,Line,J-124,"December 31, 1970",22814.98,,124,,,Southwestern Electric Power (LA),TLN194:00124,In service,AEP - SEP non-TX,100,300558,,,{0D07B1D6-B052-49BD-93CB-40F5780D566B},,,,"February 6, 2015",8208.63603979104,
26152466,J.D. Ward Tap,69 kV,Tap,J-124-1,"December 31, 1980",1987.42,,124B,,,Southwestern Electric Power (LA),TLN194:0124B,In service,AEP - SEP non-TX,100,300574,,,{66B9FC65-6C26-42D8-A9F6-A555189D739F},,,,"February 6, 2015",714.2026931119636,
300750,Flournoy - Waskom (LA),69 kV,Line,J-120,"December 31, 1958",50046.79,,120B,,,Southwestern Electric Power (LA),TLN194:0120B,In service,AEP - SEP non-TX,100,300750,,,{B5FF5980-7BA8-4B42-B90A-DD17FEE49BB5},,,S281766,"November 14, 2018",18080.675483073486,
27701896,Waskom - Karnack Sw.,69 kV,Line,J-225,"December 31, 1963",92038.84,,225,,,Southwestern Electric Power (TX,TLN194:00225,In service,AEP - SEP TX,100,300782,,,{584558AD-3A10-43A4-B84C-E66549AB1F53},,,S276934,"March 5, 2019",33146.41995974552,
28615260,International Paper Tap (AR),69 kV,Tap,J-232,"December 31, 1969",283.23,,151B,,,Southwestern Electric Power (TX,TLN194:0151B,In service,AEP - SEP TX,100,300830,,,{0FA27922-29C9-43E8-83CD-ABD0D5DE8792},,,,"February 6, 2015",102.57466360233474,
28615352,Texas Eastern Tap (TX),69 kV,Tap,J-151,"December 31, 1949",9793,,151D,,,Southwestern Electric Power (TX,TLN194:0151D,In service,AEP - SEP TX,100,300846,,,{DDA33BE0-2E22-4ABA-8845-AE56FD334F86},,,,"February 6, 2015",3539.180625681115,
30111469,Lowell - Tontitown,161 kV,Line,W-3186,"December 31, 2002",64229.28,,283,,,Southwestern Electric Power (AR),TLN194:00283,In service,AEP - SEP non-TX,100,302510,,,{C4F10D71-148D-4AA7-9687-CF50406FB272},,,S281088,"September 7, 2018",24281.14789266287,
31748758,Diana - Southwest Shreveport (LA),345 kV,Line,J-272,"December 31, 1973",17132.65,,134,,,Southwestern Electric Power (LA),TLN194:00134,In service,AEP - SEP non-TX,100,305646,,,{9B38A71D-4B40-4EEC-B9F2-26067187486D},,,,"February 6, 2015",6136.878939763734,
31748770,International Paper Tap (TX),69 kV,Tap,J-232,"December 31, 1969",9808.32,,232,,,Southwestern Electric Power (TX,TLN194:00232,In service,AEP - SEP TX,100,305662,,,{1C70C1BB-CEB3-4161-8F82-4A51F4562E42},,,,"February 6, 2015",3553.8404289758837,
31753470,Hosston - Bloomburg (AR),69 kV,Line,,,45601.64,,151A,,,Southwestern Electric Power (AR),TLN194:0151A,In service,AEP - SEP non-TX,100,305694,,,{1407C5CD-CC6D-4276-B40A-F127E1FA9A46},,,S284690,"March 22, 2018",16541.09203869893,
31753478,Jefferson - Superior (LA),69 kV,Line,J-113,"December 31, 1927",54015.58,,113B,,,Southwestern Electric Power (LA),TLN194:0113B,In service,AEP - SEP non-TX,100,305710,,,{09CA7F05-7ECA-4C1D-800D-864219616E28},,,S281766,"October 9, 2018",19449.02574159649,
31753572,Grove - Noel (EDE),161 kV,Line,81-555,"December 31, 1991",32741.95,,,,,non AEP,TLN114:0555,In service,Empire District Electric,100,305742,,,{7E9695F2-7C1E-4519-AEBE-B8359A82708D},,,TGIS,"July 25, 2018",12403.125775644286,
31753706,Brookline - Flint Creek (AEC),345 kV,Line,J-149,"December 31, 1984",1.48,,,,,,,In service,Arkansas Electric Co-op,0,305758,,,{42CB4839-EDAB-4B3D-8B87-A69A3A1794A8},,,,"February 6, 2015",2959.9093936015233,
31754537,Carson Tap West,138 kV,Line,81-811B,,14097.69,,81-811B,,,Public Service of Oklahoma,TLN114:0811B,In service,AEP - PSO,100,305790,,,{9C76E8A1-72B8-480E-AD59-723E72B14529},,,S276934,"September 20, 2018",5324.50280331934,
31762528,IPC Jefferson - Lieberman (LA),138 kV,Line,,,38615.37,,126,,,Southwestern Electric Power (LA),TLN194:00126,In service,AEP - SEP non-TX,100,305838,,,{685C988A-7080-4E6A-9B2F-D9C0A8E4F6FC},,,,"February 6, 2015",13924.443683537691,
31762534,Rock Hill - South Shreveport (TX),138 kV,Line,J-245,"November 16, 2014",128090.22,,245A,,,Southwestern Electric Power (TX,TLN194:0245A,In service,AEP - SEP TX,100,305854,Rebuilt line in 2015,,{012F359B-FF93-4255-9560-52BCC194A342},,,S281766,"August 20, 2018",44187.29582348804,
31762535,Longwood - Wilkes (LA),345 kV,Line,J-271,"December 31, 1967",15390.9,,135A,,,Southwestern Electric Power (LA),TLN194:0135A,In service,AEP - SEP non-TX,100,305870,,,{15DEE3D6-594C-422D-8E4F-0CBA92965331},,,,"February 6, 2015",5528.813912504568,
31762541,North New Boston - Patterson (TX),138 kV,Line,J-246-1,"December 31, 1957",34026.28,,246,,,Southwestern Electric Power (TX,TLN194:00246,In service,AEP - SEP TX,100,305886,,,{5959BD2E-27E4-4212-9796-8223894C2419},,,,"February 6, 2015",12421.951533258696,
31768660,Northwest Texarkana - Patterson (TX),138 kV,Line,J-241-2,"December 31, 1941",38767.840000000004,,181,,,Southwestern Electric Power (TX,TLN194:00181,In service,AEP - SEP TX,100,305918,,,{590284BF-725D-4E3F-A771-BD556A9AAA01},,,,"February 6, 2015",14139.342928353151,
31841417,East Rogers - Rogers,161 kV,Line,W-3190,"December 31, 2002",27203.9,,282,,,Southwestern Electric Power (AR),TLN194:00282,In service,AEP - SEP non-TX,100,306206,,,{15322CCB-CC8C-4054-ABF5-567084043B3F},,,S281088,"April 11, 2018",10342.943057967957,
31848072,Texas Eastern Tap (AR),69 kV,Tap,J-151,"December 31, 1949",2706.6,,151D,,,Southwestern Electric Power (AR),TLN194:0151D,In service,AEP - SEP non-TX,100,306238,,,{5C7859C3-FE8D-404A-B999-07AB2D545E11},,,S284690,"March 22, 2018",977.6564837698397,
31848122,Taylor Street - Texarkana Plant (AR),69 kV,Line,J-213-1,"December 31, 1951",1822.8500000000001,,213M,,,Southwestern Electric Power (AR),TLN194:0213M,In service,AEP - SEP non-TX,100,306254,,,{C2E95A83-3D73-4D76-BD1A-433471D078D1},,,,"February 6, 2015",663.387441412438,
31848152,Bann - Southeast Texarkana (AR),138 kV,Line,J-227,"December 31, 1965",2204.83,,227,,,Southwestern Electric Power (TX,TLN194:00227,In service,AEP - SEP TX,100,306270,,,{39B6C78D-8854-4B25-B7C4-622D62E6B7BF},,,,"February 6, 2015",800.6868194925431,
31848202,Northwest Texarkana - Sugar Hill (AR),138 kV,Line,J-235,"December 31, 1981",2175.62,,235,,,Southwestern Electric Power (AR),TLN194:00235,In service,AEP - SEP non-TX,100,306286,,,{94066FD5-4B20-40B1-ACD9-95B950C1EA62},,,,"February 6, 2015",790.8267394623814,
31848233,Craig Junction - Patterson (OK),138 kV,Line,J-182,"December 31, 1940",51542.590000000004,,256,,,Southwestern Electric Power (OK,TLN194:00256,In service,AEP - SEP non-TX,100,306302,,,{149B92FE-567B-4541-A740-F39192530EEB},,,,"February 6, 2015",18894.332067021954,
31848266,Craig Junction - DeQueen (OK),138 kV,Line,"J-159 , J-257","December 31, 1971",53190.130000000005,,257,,,Southwestern Electric Power (OK,TLN194:00257,In service,AEP - SEP non-TX,100,306318,,,{930F5748-4827-4B57-95BF-FBC848E1064E},,,,"February 6, 2015",19475.61048840688,
31848297,Craig Junction - Mena (OK),138 kV,Line,J-280,"December 31, 2000",94684.89,,280A,,,Southwestern Electric Power (OK,TLN194:0280A,In service,AEP - SEP non-TX,100,306334,,,{9251E424-033C-4246-BAFB-12F6CC3C4FC1},,,,"February 6, 2015",34793.9685242821,
31848314,Flint Creek - Switch Station (GRDA) (OK),345 kV,Line,J-149-1,,6787.21,,149B,,,non AEP,TLN194:0149B,In service,GRDA,0,306350,TLN194:0149B,,{CC18E88C-8A5D-43E7-8636-C25E82737C6F},,,TGIS,"July 25, 2018",2563.2891878486816,
31848443,Center - Logansport (LA),138 kV,Line,J-204,"December 31, 1945",3158.57,,112,,,Southwestern Electric Power (LA),TLN194:00112,In service,AEP - SEP non-TX,100,306366,,,{022EA01A-CD94-481C-8097-85861D75C8CF},,,,"February 6, 2015",1126.6959165966695,
31848535,Logansport - Rock Hill (LA),138 kV,Line,"J-230, J-200","December 31, 1948",22018.61,,122,,,Southwestern Electric Power (LA),TLN194:00122,In service,AEP - SEP non-TX,100,306382,,,{4C953A9B-7A33-4E32-98A7-61F115F2CF6D},,,,"February 6, 2015",7872.107626926897,
306398,Flournoy - Waskom (TX),69 kV,Line,J-120,"December 31, 1958",961.79,,120B,,,Southwestern Electric Power (TX,TLN194:0120B,In service,AEP - SEP TX,100,306398,,,{C64059C0-15BB-460F-9D15-45C228F77F70},,,S281766,"November 14, 2018",347.369291756296,
31848623,Longwood - Scottsville (TX),138 kV,Line,J-244,"December 31, 1966",69011.4,,244,,,Southwestern Electric Power (TX,TLN194:00244,In service,AEP - SEP TX,100,306414,,,{A204F8B5-5329-4383-94C1-3696F305B302},,,,"February 6, 2015",24769.438198328604,
290030787,Kelco - Henryetta,138 kV,Line,P849,"December 31, 2001",61229.15,,81-849,,,Public Service of Oklahoma,TLN114:00568,In service,AEP - PSO,100,326158,,,{6B94C7EE-B0A7-4832-9367-17195D9D1788},,,,"February 6, 2015",22955.871034535717,
290079001,Patterson - Nekoosa - Edwards,69 kV,Line,"J-168, W-3540","December 31, 1966",25117.600000000002,,168,,,Southwestern Electric Power (AR),TLN194:00168,In service,AEP - SEP non-TX,100,326190,,\\varkeofcel05\tleng\external\Line Drawing PDF's\Domtar - Patterson 69kV Line.pdf,{01EEC693-7C45-4E9F-AE90-929745118713},,,S276934,"March 7, 2019",8818.682334062245,
